cochesNetMarcaId,cochesNetModeloId,milanunciosMarcaId,milanunciosModeloId,wallapopMarcaId,wallapopModeloId,cochesComMarcaId,cochesComModeloId
39,1011,Seat,Mii,Seat,Mii,UXMza1hTZVMxMjRENWVFNzJvVEsvQT09,YWhlSVB1MzQ4MzBUa1crS1JKVnNwZz09
39,809,Seat,Ronda,Seat,Ronda,UXMza1hTZVMxMjRENWVFNzJvVEsvQT09,None
39,1264,Seat,Tarraco,Seat,Tarraco,UXMza1hTZVMxMjRENWVFNzJvVEsvQT09,YnRGSTZtc2FLRklPM3cvMnpXc1BVZz09
39,650,Seat,Terra,Seat,Terra,UXMza1hTZVMxMjRENWVFNzJvVEsvQT09,b1VYU0NoVmFtdHpmMVIyU2IyZ3FvQT09
39,98,Seat,Toledo,Seat,Toledo,UXMza1hTZVMxMjRENWVFNzJvVEsvQT09,cTR0NFVPeHR2RWRYSG9GYUcvaHN1UT09
1422,1524,None,None,None,None,None,None
1422,1541,None,None,None,None,None,None
40,806,Skoda,130,Skoda,130,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,None
40,1034,Skoda,Citigo,Skoda,Citigo,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,bWNzNmVPb0JONnRibXVTNkJaWE1lUT09
40,1341,Skoda,None,Skoda,None,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,None
40,1435,Skoda,None,Skoda,None,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,None
40,411,Skoda,Fabia,Skoda,Fabia,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,V2pySmZpZWZzVUtUVC8wYXZic2hIQT09
40,805,Skoda,Favorit,Skoda,Favorit,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,None
40,9,Skoda,Felicia,Skoda,Felicia,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,None
40,108,Skoda,Forman,Skoda,Forman,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,None
40,1296,Skoda,Kamiq,Skoda,Kamiq,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,bjREQzZiaUV2QWdxY1Q1SUNoNDFJZz09
40,1230,Skoda,Karoq,Skoda,Karoq,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,MXIyZjZ1dUZjWlVVMHBmNTBjWGlZQT09
40,1212,Skoda,Kodiaq,Skoda,Kodiaq,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,SExJbjVTY2puSkVJNFRmSFFLakpKZz09
40,350,Skoda,Octavia,Skoda,Octavia,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,czhWTnRER0J5a3Ayd1hJV08waUZOQT09
40,351,Skoda,Octavia Tour,Skoda,Octavia Tour,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,None
40,657,Skoda,Pickup,Skoda,Pickup,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,None
40,1053,Skoda,Rapid,Skoda,Rapid,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,cGpDNVhjZjA4aWhnYXRaQ2pOUjRFQT09
40,604,Skoda,Roomster,Skoda,Roomster,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,b3NtYmdwTzJ4cEgrcTYraEZnRlhEQT09
40,807,Skoda,S,Skoda,S,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,None
40,1278,Skoda,Scala,Skoda,Scala,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,a2N3di9vbjdTZllpT29RQTZKR09EUT09
40,610,Skoda,Scout,Skoda,Scout,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,SHVqdiszSVloRi9hd1VJOEliU1ZJdz09
40,1093,Skoda,Spaceback,Skoda,Spaceback,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,N0VHTmwyR0R4OC9TbXU3QkZSMUYzT3I3ZWlqaFg5MDZPbWNtb2dRSHZFdz0=
40,457,Skoda,Superb,Skoda,Superb,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,ZERuMGM5QncrcE9TM2QxdXJRck9TUT09
40,943,Skoda,Yeti,Skoda,Yeti,M3pIdHI5TTY0Um1vbWpmdGdRRU5zZz09,aDA4dDNiWHR3VXpJRzNUNlNsN1JWUT09
1425,1549,None,None,None,None,None,None
41,1446,Smart,None,Smart,None,Ykp2aXFqd0Q0dXM5TTdmWjZCN29iQT09,None
41,1525,Smart,None,Smart,None,Ykp2aXFqd0Q0dXM5TTdmWjZCN29iQT09,None
41,327,Smart,cabrio,Smart,cabrio,Ykp2aXFqd0Q0dXM5TTdmWjZCN29iQT09,None
41,317,Smart,city-coupé,Smart,city-coupé,Ykp2aXFqd0Q0dXM5TTdmWjZCN29iQT09,None
41,467,Smart,crossblade,Smart,crossblade,Ykp2aXFqd0Q0dXM5TTdmWjZCN29iQT09,None
41,524,Smart,forfour,Smart,forfour,Ykp2aXFqd0Q0dXM5TTdmWjZCN29iQT09,MDIxKzhINWs2a0M1OHdBaUhoT0NGdz09
41,318,Smart,fortwo,Smart,fortwo,Ykp2aXFqd0Q0dXM5TTdmWjZCN29iQT09,SmdCT2dqdGUyMW1pcVhtaDRWTmJ2Zz09
41,472,Smart,roadster,Smart,roadster,Ykp2aXFqd0Q0dXM5TTdmWjZCN29iQT09,None
41,316,Smart,smart,Smart,smart,Ykp2aXFqd0Q0dXM5TTdmWjZCN29iQT09,Y0lEZWRJN2ZjRm5DZVRvSmZBblJvUT09
42,601,Ssangyong,Actyon,Ssangyong,Actyon,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,719,Ssangyong,Actyon Sports Pick Up,Ssangyong,Actyon Sports Pick Up,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,22,Ssangyong,Family,Ssangyong,Family,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,23,Ssangyong,K4D,Ssangyong,K4D,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,740,Ssangyong,Kodando,Ssangyong,Kodando,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,21,Ssangyong,Korando,Ssangyong,Korando,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,SWc5YWlELzhEajlNUmV0blVvTnJIZz09
42,274,Ssangyong,Korando KJ,Ssangyong,Korando KJ,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,572,Ssangyong,Kyron,Ssangyong,Kyron,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,136,Ssangyong,Musso,Ssangyong,Musso,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,470,Ssangyong,Rexton,Ssangyong,Rexton,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,528,Ssangyong,Rexton II,Ssangyong,Rexton II,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,569,Ssangyong,Rodius,Ssangyong,Rodius,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,708,Ssangyong,Sports Pick Up,Ssangyong,Sports Pick Up,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,1141,Ssangyong,Tivoli,Ssangyong,Tivoli,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,1373,Ssangyong,None,Ssangyong,None,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,1513,Ssangyong,None,Ssangyong,None,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
42,1193,Ssangyong,XLV,Ssangyong,XLV,UFdaVDVROFZYVXRmdTArYnl2UHZMdz09,None
43,804,Subaru,1800,Subaru,1800,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,None
43,593,Subaru,B9 Tribeca,Subaru,B9 Tribeca,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,None
43,1049,Subaru,BRZ,Subaru,BRZ,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,MytxZkdXaU95QkJtM3VhOVFxeWNVdz09
43,1528,Subaru,None,Subaru,None,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,None
43,310,Subaru,Forester,Subaru,Forester,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,a2VmNy9zNU9adkpuV0IwZ0hUQkg5dz09
43,523,Subaru,G3X Justy,Subaru,G3X Justy,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,None
43,63,Subaru,Impreza,Subaru,Impreza,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,YUtFTVlqY3cydTRUckxHSWJTRE05QT09
43,158,Subaru,Justy,Subaru,Justy,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,bkNkaDFvaEoxcTNzMEczSk9Mc2pnUT09
43,62,Subaru,Legacy,Subaru,Legacy,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,eWtVOElIQ1Q4UThMWVpLSE96NDZpdz09
43,1170,Subaru,LEVORG,Subaru,LEVORG,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,OTZ5ZjBNSVE3UlVYS1ZvNmNIb2w3dz09
43,308,Subaru,Outback,Subaru,Outback,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,emIxNkNOVmlmUUhDN3hJNHlLbVBHZz09
43,1481,Subaru,None,Subaru,None,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,None
43,64,Subaru,SVX,Subaru,SVX,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,None
43,1001,Subaru,Trezia,Subaru,Trezia,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,None
43,884,Subaru,Tribeca,Subaru,Tribeca,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,None
43,981,Subaru,WRX STI,Subaru,WRX STI,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,c2M1RU95cFFvaEIwc2FnTG80VlNKQT09
43,803,Subaru,XT,Subaru,XT,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,None
43,1022,Subaru,XV,Subaru,XV,U1pUMzZBWnh2M0dlcmt4RUkyWFhmdz09,WEZad3NnSzIxVjNIRDlVL2dLVUIxdz09
44,1338,Suzuki,None,Suzuki,None,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,None
44,252,Suzuki,Alto,Suzuki,Alto,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,eC84RmpRbTdPaWJvNHdkWUVqdVlDQT09
44,142,Suzuki,Baleno,Suzuki,Baleno,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,blVZUkMyRUEvd1RjaFJ0RmdzU2REZz09
44,1142,Suzuki,Celerio,Suzuki,Celerio,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,YzZVaHJRNTFhbjYzaTBkN0RTOGlqQT09
44,320,Suzuki,Grand Vitara,Suzuki,Grand Vitara,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,WFNvdzB0RUZWc1FWb29ha3JHWGI4ZWxvcDg5UmtaejFlV1MrNlNnOUFGaz0=
44,465,Suzuki,Grand Vitara XL-7,Suzuki,Grand Vitara XL-7,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,None
44,332,Suzuki,Ignis,Suzuki,Ignis,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,N1RDUWoydEdtVUIxaHhkdGNDOFJOdz09
44,319,Suzuki,Jimny,Suzuki,Jimny,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,alNxWG9zRGhuQ2h0cXlxbjhDRkwyZz09
44,978,Suzuki,Kizashi,Suzuki,Kizashi,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,ODJueXBxcUZjUno1WlNOZ1BxU2NPUT09
44,458,Suzuki,Liana,Suzuki,Liana,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,None
44,10,Suzuki,Maruti,Suzuki,Maruti,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,None
44,168,Suzuki,Samurai,Suzuki,Samurai,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,SjE4eVZUQzBwMnJnL0U5UzlwYU1kUT09
44,1060,Suzuki,SCross,Suzuki,SCross,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,None
44,892,Suzuki,Splash,Suzuki,Splash,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,MEExdW1ZZVU4NE9aUHFZeVRialAvUT09
44,1349,Suzuki,None,Suzuki,None,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,None
44,44,Suzuki,Swift,Suzuki,Swift,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,UmlNVVIxU2dxcEFiTXBhUVk5SXRHUT09
44,589,Suzuki,SX4,Suzuki,SX4,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,eHlOY1RKSStJSkx5SmM3MURKNTgrUT09
44,1087,Suzuki,SX4 S-Cross,Suzuki,SX4 S-Cross,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,UDZTOWNNVmdhRWg2aEFIdlhrL0xYeUtGV0oyMTBXTmdwZGd2NXRVZ011VT0=
44,133,Suzuki,Vitara,Suzuki,Vitara,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,QjVzbE1wUStkdW96dk1NUzJWZnFjZz09
44,304,Suzuki,Wagon R+,Suzuki,Wagon R+,OWgzb0QzSVlobVlxZTk4MzhxTkN1UT09,None
1411,1418,None,None,None,None,None,None
1411,1419,None,None,None,None,None,None
156,802,Talbot,Horizon,Talbot,Horizon,None,None
156,774,Talbot,Samba,Talbot,Samba,None,None
156,801,Talbot,Solara,Talbot,Solara,None,None
156,800,Talbot,Tagora,Talbot,Tagora,None,None
45,1045,Tata,Aria,Tata,Aria,None,None
45,585,Tata,Grand Safari,Tata,Grand Safari,None,None
45,468,Tata,INDICA,Tata,INDICA,None,None
45,538,Tata,INDIGO,Tata,INDIGO,None,None
45,325,Tata,Safari,Tata,Safari,None,None
45,315,Tata,Sumo,Tata,Sumo,None,None
45,147,Tata,Telco,Tata,Telco,None,None
45,146,Tata,Telcosport,Tata,Telcosport,None,None
45,676,Tata,TL Pick Up,Tata,TL Pick Up,None,None
45,1032,Tata,Vista,Tata,Vista,None,None
45,1035,Tata,Xenon,Tata,Xenon,None,None
45,874,Tata,Xenon Pick Up,Tata,Xenon Pick Up,None,None
1354,1262,Tesla,Model 3,Tesla,Model 3,SlJEd0xhcmp6NE8raS9saUxTdzc2QT09,b2RvRkdjYmJRVmpGUndVNkZwU3R1UT09
1354,1171,Tesla,Model S,Tesla,Model S,SlJEd0xhcmp6NE8raS9saUxTdzc2QT09,VjRXTVFtVlFUbTM5VGxMQ0ZnRXlhUT09
1354,1172,Tesla,Model X,Tesla,Model X,SlJEd0xhcmp6NE8raS9saUxTdzc2QT09,aEk0bUhRekpXRzY4M0ZxWlMxaytBUT09
1354,1328,Tesla,Model Y,Tesla,Model Y,SlJEd0xhcmp6NE8raS9saUxTdzc2QT09,djY0TDI4QmVOQ245VTlmclo5Wk45UT09
46,53,Toyota,4Runner,Toyota,4Runner,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,273,Toyota,Auris,Toyota,Auris,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,eld0K2lMYlVlVmpxRU9DdjJudURXZz09
46,305,Toyota,Avensis,Toyota,Avensis,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,RStZaFM2cXJxN0J3Z2tYNnovcGlYQT09
46,432,Toyota,Avensis Verso,Toyota,Avensis Verso,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,555,Toyota,Aygo,Toyota,Aygo,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,b1M4d2cxVzZXY3ZxL1UzbVYxdXk5UT09
46,1396,Toyota,None,Toyota,None,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,1478,Toyota,None,Toyota,None,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,120,Toyota,Camry,Toyota,Camry,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,YWxIdjlPbFdXMy9YaXBnOU4zYTJHQT09
46,12,Toyota,Carina E,Toyota,Carina E,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,134,Toyota,Celica,Toyota,Celica,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,UW9hc1FCaTRrNjNOaVg1RXV4UUVkUT09
46,1211,Toyota,C-HR,Toyota,C-HR,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,ZEFsMUZqdElrVHMyMUtkSEc0ODBZQT09
46,272,Toyota,Corolla,Toyota,Corolla,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,MHZTNDRDcFk2amJNeTJNSDRxcngwQT09
46,1511,Toyota,None,Toyota,None,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,492,Toyota,Corolla Sedán,Toyota,Corolla Sedán,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,481,Toyota,Corolla Verso,Toyota,Corolla Verso,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,718,Toyota,Dyna,Toyota,Dyna,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,1352,Toyota,None,Toyota,None,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,1340,Toyota,None,Toyota,None,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,1464,Toyota,None,Toyota,None,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,1037,Toyota,GT86,Toyota,GT86,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,UGQzVjhDbVVzY3lZTlFwdnVSQjNlQT09
46,1351,Toyota,None,Toyota,None,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,599,Toyota,Hilux,Toyota,Hilux,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,ZGVLeGNnelNCZlhUV2ZLL3lTK2hZQT09
46,935,Toyota,iQ,Toyota,iQ,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,VTdvSHdJbXhYQS9lbCtHUkZsQlR2Zz09
46,256,Toyota,Land Cruiser,Toyota,Land Cruiser,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,ckk5OG5WQlpJcy9WNjg3SUhscTg4WE1GR1hwWWJ4dW82bXJod3JrdmphOD0=
46,249,Toyota,Land Cruiser 100,Toyota,Land Cruiser 100,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,877,Toyota,Land Cruiser 200,Toyota,Land Cruiser 200,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,248,Toyota,Land Cruiser 80,Toyota,Land Cruiser 80,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,257,Toyota,Land Cruiser 90,Toyota,Land Cruiser 90,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,1295,Toyota,Mirai,Toyota,Mirai,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,328,Toyota,MR2,Toyota,MR2,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,WEFzWXoxOHBFb3pSV2dzN0RSMStXZz09
46,247,Toyota,Paseo,Toyota,Paseo,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,321,Toyota,Picnic,Toyota,Picnic,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,330,Toyota,Previa,Toyota,Previa,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,331,Toyota,Prius,Toyota,Prius,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,bnQxWjBPNHZFQlpyY0poV2U3QzZiUT09
46,1096,Toyota,Prius+,Toyota,Prius+,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,1312,Toyota,Proace City,Toyota,Proace City,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,ajUrcmZDc2w1NFloOTNYUGhzek05WW1tMyt1eCtDMW80dGVRK3hLMUVuWT0=
46,1313,Toyota,Proace City Verso,Toyota,Proace City Verso,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,ajUrcmZDc2w1NFloOTNYUGhzek05Vk9kOUZ0c1VBaDFxNXVRMG8ybTBRcz0=
46,1216,Toyota,Proace Verso,Toyota,Proace Verso,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,bUVNSDBEVlVzaHJraDNHYTdIMzdiclU3NW84NTZtWitZRENxY0gwK3BmND0=
46,131,Toyota,Rav4,Toyota,Rav4,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,150,Toyota,Supra,Toyota,Supra,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,cWdmY3ZxWGxzVVFxM0JUMFR2Y3NNQT09
46,937,Toyota,Urban Cruiser,Toyota,Urban Cruiser,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,ZmgrdUVteTN5dW5KTHJoSjdVUkxLdlJNMGkwUEUrUFlJOUtRR3hUMEtOdz0=
46,931,Toyota,Verso,Toyota,Verso,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,NkszeHh1MFJyNENhY3RxSDBPMzZndz09
46,322,Toyota,Yaris,Toyota,Yaris,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,UlloUDRtL3RFUXVmeGptd2F3YzhhUT09
46,1367,Toyota,None,Toyota,None,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
46,326,Toyota,Yaris Verso,Toyota,Yaris Verso,cHE3cjZlTXZ0a2I1a0FtT08wK2Q1UT09,None
1324,28,Umm,100,Umm,100,None,None
1324,29,Umm,121,Umm,121,None,None
1325,379,Vaz,110 Stawra,Vaz,110 Stawra,None,None
1325,390,Vaz,111 Stawra,Vaz,111 Stawra,None,None
1325,450,Vaz,112 Stawra,Vaz,112 Stawra,None,None
1325,166,Vaz,214,Vaz,214,None,None
1325,391,Vaz,215,Vaz,215,None,None
47,979,Volkswagen,Amarok,Volkswagen,Amarok,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,UEtZeEdRVTNmVEVpb2c1SDlzaFhQdz09
47,1220,Volkswagen,Arteon,Volkswagen,Arteon,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,T0N6bzV5ZFMzaXFtWDc0SlNVTDY2UT09
47,1005,Volkswagen,Beetle,Volkswagen,Beetle,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,NVRHUXF3dUwyZ09jM2ZST2hRTHhEdz09
47,398,Volkswagen,Bora,Volkswagen,Bora,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,Ylc5ZVljQTdnQ0ZEYVhOWC8wNGxlUT09
47,545,Volkswagen,Caddy,Volkswagen,Caddy,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,QUlEU21kOE9ma00rVUh0SHhGdTBLQT09
47,724,Volkswagen,California,Volkswagen,California,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,QnJKcGF0c0lJMFJJaG9MUW9VTWhOVktwMVpzaE5IRGY0L3VhZWNHdE5zMD0=
47,609,Volkswagen,Caravelle,Volkswagen,Caravelle,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,VzZsS1pVTFEyeVBUTENJdS9KV0ZxcXJQUnZHNi9oSTZveEFjOUJPSzl1QT0=
47,1020,Volkswagen,CC,Volkswagen,CC,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,WXZkTFlVUUlnL1hNNkJtbHpHYWk2Zz09
47,152,Volkswagen,Corrado,Volkswagen,Corrado,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,None
47,682,Volkswagen,Crafter,Volkswagen,Crafter,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,UDJkR2toc25FL2w3anZrRncxQVE0QT09
47,591,Volkswagen,Eos,Volkswagen,Eos,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,RmsvOWJYSEpOc1B1RWZoY1pUcEhmZz09
47,1304,Volkswagen,e-up!,Volkswagen,e-up!,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,None
47,570,Volkswagen,Fox,Volkswagen,Fox,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,U1Y4NGlqNGc1MWw3U1FVSVZuWDZJUT09
47,89,Volkswagen,Golf,Volkswagen,Golf,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,VkJENWpRb2JHYnNIWFpPeVZHallvQT09
47,568,Volkswagen,Golf Plus,Volkswagen,Golf Plus,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,None
47,1120,Volkswagen,Golf Sportsvan,Volkswagen,Golf Sportsvan,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,None
47,1311,Volkswagen,Grand California,Volkswagen,Grand California,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,U2tjcWxDV0xjNStoaCtiOUVjU24wOFhMNVdFblNpcVFVaEU4aEMvQmhVcz0=
47,1428,Volkswagen,None,Volkswagen,None,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,None
47,1325,Volkswagen,ID.3,Volkswagen,ID.3,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,None
47,1334,Volkswagen,None,Volkswagen,None,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,None
47,1388,Volkswagen,None,Volkswagen,None,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,None
47,1510,Volkswagen,None,Volkswagen,None,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,None
47,399,Volkswagen,Jetta,Volkswagen,Jetta,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,MFBtVGlRZ09zZmdVYVdmRWIwTGhNUT09
47,652,Volkswagen,LT,Volkswagen,LT,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,aUM0UGxwYW9DbHhIVG9ZMXlvaU50dz09
47,361,Volkswagen,Lupo,Volkswagen,Lupo,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,M1RiVWhsQThIc0tsamJSeDY5dVBUZz09
47,522,Volkswagen,Multivan,Volkswagen,Multivan,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,OEJKVXNsRmNpOGV2NjRRSG9ISzlTQT09
47,405,Volkswagen,New Beetle,Volkswagen,New Beetle,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,None
47,83,Volkswagen,Passat,Volkswagen,Passat,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,N1oxaHF2RlNWYXhwSW9OcFIxYTdLZz09
47,895,Volkswagen,Passat CC,Volkswagen,Passat CC,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,OThDY1dKUWxmdUdOb3ZZQXZXQS90VHhiRmVkV2VuUDJsa3NVeC9SLzU2QT0=
47,460,Volkswagen,Phaeton,Volkswagen,Phaeton,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,OGMyemZPV1FGa0dnUVJjRHdxQXludz09
47,109,Volkswagen,Polo,Volkswagen,Polo,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,WmoyWHVJZGtscldWczFpbW0rcVNWdz09
47,752,Volkswagen,Santana,Volkswagen,Santana,Rmt1aVBPQ2tlZTh3UWo1Wlh4WDhodz09,TUxQMndpbDFiOHZqeEJ4Q0xNU1NoQT09
